Date,Close
28-08-2020,13.10455704
31-08-2020,13.33055973
01-09-2020,13.77971458
02-09-2020,14.30364513
03-09-2020,12.97662163
04-09-2020,12.584795
08-09-2020,11.87741661
09-09-2020,12.67702007
10-09-2020,12.27497482
11-09-2020,12.12816429
14-09-2020,12.83379936
15-09-2020,12.95219421
16-09-2020,12.47711754
17-09-2020,12.42626953
18-09-2020,12.15284157
21-09-2020,12.47986031
22-09-2020,12.59999943
23-09-2020,12.087533
24-09-2020,12.31111336
25-09-2020,12.83529377
28-09-2020,12.99606228
29-09-2020,13.18624401
30-09-2020,13.49008465
01-10-2020,13.57383347
02-10-2020,13.02323151
05-10-2020,13.60174942
06-10-2020,13.69546604
07-10-2020,13.92228794
08-10-2020,13.79741096
09-10-2020,13.72164059
12-10-2020,14.18350601
13-10-2020,14.20569038
14-10-2020,14.05314636
15-10-2020,13.92826843
16-10-2020,13.77024174
19-10-2020,13.45743275
20-10-2020,13.60474014
21-10-2020,13.4843483
22-10-2020,13.32108784
23-10-2020,13.54965401
26-10-2020,13.10199451
27-10-2020,13.35673141
28-10-2020,12.58928204
29-10-2020,12.98509693
30-10-2020,12.496562
02-11-2020,12.54316998
03-11-2020,12.98060894
04-11-2020,13.75304508
05-11-2020,14.11770153
06-11-2020,14.51850033
09-11-2020,13.59003353
10-11-2020,12.73185444
11-11-2020,13.37791824
12-11-2020,13.41655445
13-11-2020,13.2572813
16-11-2020,13.47487926
17-11-2020,13.38215256
18-11-2020,13.38863659
19-11-2020,13.40009975
20-11-2020,13.04865551
23-11-2020,13.10075092
24-11-2020,12.91904449
25-11-2020,13.19521618
27-11-2020,13.22163582
30-11-2020,13.36146927
01-12-2020,13.35000229
02-12-2020,13.50404072
03-12-2020,13.35992718
04-12-2020,13.52174377
07-12-2020,13.57011223
08-12-2020,13.3140564
09-12-2020,12.8959322
10-12-2020,12.93732166
11-12-2020,12.9782114
14-12-2020,13.27291489
15-12-2020,13.32452774
16-12-2020,13.20684433
17-12-2020,13.30532742
18-12-2020,13.23626518
21-12-2020,13.29634953
22-12-2020,13.24249649
23-12-2020,12.97422218
24-12-2020,12.95876122
28-12-2020,12.86526775
29-12-2020,12.90840054
30-12-2020,13.11035252
31-12-2020,13.01984978
04-01-2021,13.0781908
05-01-2021,13.36865807
06-01-2021,12.58053493
07-01-2021,13.30806923
08-01-2021,13.24100113
11-01-2021,13.5848217
12-01-2021,13.44844246
13-01-2021,13.49531364
14-01-2021,13.16470718
15-01-2021,12.82487488
19-01-2021,12.99018097
20-01-2021,13.32976246
21-01-2021,13.83016109
22-01-2021,13.67558002
25-01-2021,13.6164875
26-01-2021,13.39907646
27-01-2021,12.88296986
28-01-2021,13.01586151
29-01-2021,12.95477486
01-02-2021,13.20136166
02-02-2021,13.52024746
03-02-2021,13.49406624
04-02-2021,13.62745953
05-02-2021,13.55440617
08-02-2021,14.39987373
09-02-2021,14.22484684
10-02-2021,14.72449684
11-02-2021,15.20968437
12-02-2021,14.92096615
16-02-2021,15.28897095
17-02-2021,14.86586475
18-02-2021,14.78907013
19-02-2021,14.88630867
22-02-2021,14.31709576
23-02-2021,14.10392284
24-02-2021,14.45996094
25-02-2021,13.27166843
26-02-2021,13.67757416
01-03-2021,13.8044796
02-03-2021,13.37015438
03-03-2021,12.77027321
04-03-2021,12.33694077
05-03-2021,12.42794609
08-03-2021,11.56203556
09-03-2021,12.49084854
10-03-2021,12.43896961
11-03-2021,12.96298504
12-03-2021,12.82580948
15-03-2021,13.16027164
16-03-2021,13.26003742
17-03-2021,13.30991936
18-03-2021,12.69262218
19-03-2021,12.81558323
22-03-2021,13.15528584
23-03-2021,13.04005718
24-03-2021,12.61330891
25-03-2021,12.5058136
26-03-2021,12.8090992
29-03-2021,12.91784286
30-03-2021,12.84152412
31-03-2021,13.31690407
01-04-2021,13.77931499
05-04-2021,13.95465279
06-04-2021,13.82894993
07-04-2021,14.11028481
08-04-2021,14.28337955
09-04-2021,14.36618519
12-04-2021,15.17328453
13-04-2021,15.64267921
14-04-2021,15.24112701
15-04-2021,16.0993576
16-04-2021,15.87513447
19-04-2021,15.32567501
20-04-2021,15.13562393
21-04-2021,15.32442951
22-04-2021,14.81537819
23-04-2021,15.22940254
26-04-2021,15.4416523
27-04-2021,15.34562778
28-04-2021,15.24087715
29-04-2021,15.28876209
30-04-2021,14.97425175
03-05-2021,14.80190849
04-05-2021,14.3175478
05-05-2021,14.42454529
06-05-2021,14.48889542
07-05-2021,14.77746677
10-05-2021,14.23224926
11-05-2021,14.27265263
12-05-2021,13.72618961
13-05-2021,13.63315868
14-05-2021,14.20955563
17-05-2021,14.13223457
18-05-2021,13.98283577
19-05-2021,14.03271866
20-05-2021,14.57818508
21-05-2021,14.95654297
24-05-2021,15.57533836
25-05-2021,15.61100388
26-05-2021,15.66313171
27-05-2021,15.45162868
28-05-2021,16.20635414
01-06-2021,16.22630882
02-06-2021,16.73884964
03-06-2021,16.92989731
04-06-2021,17.53697014
07-06-2021,17.57762337
08-06-2021,17.4160099
09-06-2021,17.321455
10-06-2021,17.38806725
11-06-2021,17.78746796
14-06-2021,17.98055077
15-06-2021,17.75079155
16-06-2021,17.77249718
17-06-2021,18.61770058
18-06-2021,18.59924507
21-06-2021,18.38818932
22-06-2021,18.84671593
23-06-2021,19.01685524
24-06-2021,19.1647892
25-06-2021,18.99066162
28-06-2021,19.9426384
29-06-2021,19.98429871
30-06-2021,19.96010399
01-07-2021,20.16915512
02-07-2021,20.44357491
06-07-2021,20.65462303
07-07-2021,20.3285675
08-07-2021,19.86055946
09-07-2021,20.00774765
12-07-2021,20.46901894
13-07-2021,20.20707512
14-07-2021,19.79944038
15-07-2021,18.92604828
16-07-2021,18.12250328
19-07-2021,18.73994446
20-07-2021,18.57254791
21-07-2021,19.36885452
22-07-2021,19.55246925
23-07-2021,19.51654243
26-07-2021,19.25310326
27-07-2021,19.1672802
28-07-2021,19.46166229
29-07-2021,19.62032509
30-07-2021,19.4576664
02-08-2021,19.70813751
03-08-2021,19.772995
04-08-2021,20.23101997
05-08-2021,20.5932579
06-08-2021,20.32282639
09-08-2021,20.25197601
10-08-2021,19.89374352
11-08-2021,19.65724182
12-08-2021,19.86280632
13-08-2021,20.14520454
16-08-2021,19.90770912
17-08-2021,19.41675949
18-08-2021,18.99964333
19-08-2021,19.75603676
20-08-2021,20.77187538
23-08-2021,21.91145706
24-08-2021,21.74680328
25-08-2021,22.16591454
26-08-2021,22.02122498
27-08-2021,22.58801842
30-08-2021,22.63990593
31-08-2021,22.34148979
01-09-2021,22.39738083
02-09-2021,22.35246849
03-09-2021,22.79859924
07-09-2021,22.61795044
08-09-2021,22.29557991
09-09-2021,22.13389206
10-09-2021,22.43431091
13-09-2021,22.10894585
14-09-2021,22.19876671
15-09-2021,22.297575
16-09-2021,22.19876671
17-09-2021,21.8574295
20-09-2021,21.07196426
21-09-2021,21.20470428
22-09-2021,21.89835358
23-09-2021,22.43830299
24-09-2021,22.03807831
27-09-2021,21.61789894
28-09-2021,20.6587677
29-09-2021,20.47711945
30-09-2021,20.67573166
01-10-2021,20.70168304
04-10-2021,19.69364548
05-10-2021,20.41125298
06-10-2021,20.65976715
07-10-2021,21.03403854
08-10-2021,20.79050446
11-10-2021,20.65477562
12-10-2021,20.63081932
13-10-2021,20.89830399
14-10-2021,21.70373344
15-10-2021,21.81950378
18-10-2021,22.1788044
19-10-2021,22.24667358
20-10-2021,22.06003952
21-10-2021,22.64789391
22-10-2021,22.68182755
25-10-2021,23.12097549
26-10-2021,24.66895676
27-10-2021,24.40347099
28-10-2021,24.892519
29-10-2021,25.51730728
01-11-2021,25.77680016
02-11-2021,26.34968185
03-11-2021,26.54629707
04-11-2021,29.74307632
05-11-2021,29.69417191
08-11-2021,30.74412537
09-11-2021,30.5974102
10-11-2021,29.40174103
11-11-2021,30.3309269
12-11-2021,30.3309269
15-11-2021,29.96664047
16-11-2021,30.14429474
17-11-2021,29.20412254
18-11-2021,31.61343575
19-11-2021,32.92087555
22-11-2021,31.89388275
23-11-2021,31.68429375
24-11-2021,32.61049652
26-11-2021,31.44176865
29-11-2021,33.31112671
30-11-2021,32.61248779
01-12-2021,31.37774086
02-12-2021,32.06747818
03-12-2021,30.63709259
06-12-2021,29.98228836
07-12-2021,32.36793137
08-12-2021,31.76803017
09-12-2021,30.43445969
10-12-2021,30.14299583
13-12-2021,28.10970688
14-12-2021,28.28538513
15-12-2021,30.40352058
16-12-2021,28.33529091
17-12-2021,27.75035858
20-12-2021,27.66850853
21-12-2021,29.02203941
22-12-2021,29.34644699
23-12-2021,29.58601379
27-12-2021,30.88863182
28-12-2021,30.26676941
29-12-2021,29.94635391
30-12-2021,29.5321064
31-12-2021,29.3574276
03-01-2022,30.06613159
04-01-2022,29.23664474
05-01-2022,27.55371666
06-01-2022,28.12667274
07-01-2022,27.19736671
10-01-2022,27.35009193
11-01-2022,27.76633072
12-01-2022,27.94799995
13-01-2022,26.52659225
14-01-2022,26.89292336
18-01-2022,25.85581779
19-01-2022,25.02134132
20-01-2022,24.10601234
21-01-2022,23.33142471
24-01-2022,23.32942581
25-01-2022,22.28333664
26-01-2022,22.73052025
27-01-2022,21.90402794
28-01-2022,22.79839706
31-01-2022,24.44140053
01-02-2022,24.59312248
02-02-2022,25.19602203
03-02-2022,23.9043808
04-02-2022,24.27470589
07-02-2022,24.6829567
08-02-2022,25.0622654
09-02-2022,26.65635681
10-02-2022,25.77696037
11-02-2022,23.90538025
14-02-2022,24.22279739
15-02-2022,26.4467392
16-02-2022,26.46271324
17-02-2022,24.46236038
18-02-2022,23.59893608
22-02-2022,23.34739494
23-02-2022,22.34622192
24-02-2022,23.70474625
25-02-2022,24.11300087
28-02-2022,24.34058189
01-03-2022,23.43423462
02-03-2022,24.18000031
03-03-2022,23.67483902
04-03-2022,22.89812469
07-03-2022,21.31673813
08-03-2022,21.47846794
09-03-2022,22.9759922
10-03-2022,22.62058449
11-03-2022,22.06350327
14-03-2022,21.29477692
15-03-2022,22.9350605
16-03-2022,24.45554543
17-03-2022,24.72509956
18-03-2022,26.4093132
21-03-2022,26.68984985
22-03-2022,26.480196
23-03-2022,25.59166718
24-03-2022,28.1035099
25-03-2022,27.64627266
28-03-2022,28.17239761
29-03-2022,28.60867691
30-03-2022,27.64427376
31-03-2022,27.24093819
01-04-2022,26.66788673
04-04-2022,27.31481934
05-04-2022,25.88817406
06-04-2022,24.3666954
07-04-2022,24.16802406
08-04-2022,23.08082199
11-04-2022,21.88080406
12-04-2022,21.46848488
13-04-2022,22.16633224
14-04-2022,21.22289467
18-04-2022,21.74702454
19-04-2022,22.16134071
20-04-2022,21.44652176
21-04-2022,20.14966965
22-04-2022,19.48276901
25-04-2022,19.869133
26-04-2022,18.75697327
27-04-2022,18.38458824
28-04-2022,19.74933434
29-04-2022,18.51637268
02-05-2022,19.50074387
03-05-2022,19.56962585
04-05-2022,20.30041885
05-05-2022,18.81287956
06-05-2022,18.64416122
09-05-2022,16.92200661
10-05-2022,17.56594276
11-05-2022,16.60253525
12-05-2022,16.14829254
13-05-2022,17.67676163
16-05-2022,17.23549271
17-05-2022,18.14698219
18-05-2022,16.91003036
19-05-2022,17.0957222
20-05-2022,16.66642952
23-05-2022,16.87009811
24-05-2022,16.12732315
25-05-2022,16.94696999
26-05-2022,17.82151985
27-05-2022,18.77993774
31-05-2022,18.64116478
01-06-2022,18.28974533
02-06-2022,19.5596447
03-06-2022,18.68908501
06-06-2022,18.75497818
07-06-2022,18.89474487
08-06-2022,18.62113953
09-06-2022,18.0220089
10-06-2022,16.94955254
13-06-2022,15.62446213
14-06-2022,15.81319141
15-06-2022,16.50319672
16-06-2022,15.5785284
17-06-2022,15.85712814
21-06-2022,16.54214287
22-06-2022,16.33643341
23-06-2022,16.20162773
24-06-2022,17.10133171
27-06-2022,16.84470177
28-06-2022,15.95898056
29-06-2022,15.51961327
30-06-2022,15.13716507
01-07-2022,14.50207996
05-07-2022,14.94244766
06-07-2022,15.10820675
07-07-2022,15.83516026
08-07-2022,15.81518745
11-07-2022,15.13017464
12-07-2022,15.06027508
13-07-2022,15.14215851
14-07-2022,15.34985924
15-07-2022,15.73929691
18-07-2022,16.07781029
19-07-2022,16.96752357
20-07-2022,17.78134727
21-07-2022,18.02400208
22-07-2022,17.29405212
25-07-2022,16.9994812
26-07-2022,16.5091877
27-07-2022,17.76437759
28-07-2022,17.95809555
29-07-2022,18.13684082
01-08-2022,18.41443443
02-08-2022,18.49931335
03-08-2022,18.86579132
04-08-2022,19.18732071
05-08-2022,18.96165085
08-08-2022,17.76737022
09-08-2022,17.06138992
10-08-2022,18.07092857
11-08-2022,17.91615295
12-08-2022,18.6820507
15-08-2022,19.00458527
16-08-2022,18.85180473
17-08-2022,18.30858612
18-08-2022,18.74595833
19-08-2022,17.82329369
22-08-2022,17.00946426
23-08-2022,17.15625191
24-08-2022,17.19719505
25-08-2022,17.88720131
26-08-2022,16.2365818
29-08-2022,15.7782402
30-08-2022,15.44572067
31-08-2022,15.07225704
01-09-2022,13.91692543
02-09-2022,13.62734413
06-09-2022,13.44560432
07-09-2022,13.69831371
08-09-2022,13.97399902
09-09-2022,14.37054539
12-09-2022,14.48841
13-09-2022,13.11598206
14-09-2022,13.11298656
15-09-2022,12.91421413
16-09-2022,13.1829052
19-09-2022,13.36669445
20-09-2022,13.16092873
21-09-2022,13.2458334
22-09-2022,12.54663467
23-09-2022,12.5016861
26-09-2022,12.21401501
27-09-2022,12.39880371
28-09-2022,12.72143459
29-09-2022,12.20602417
30-09-2022,12.12511635
03-10-2022,12.49768925
04-10-2022,13.15194035
05-10-2022,13.19389343
06-10-2022,13.11498547
07-10-2022,12.06219006
10-10-2022,11.65665245
11-10-2022,11.57275009
12-10-2022,11.48684788
13-10-2022,11.94631958
14-10-2022,11.21415997
17-10-2022,11.874403
18-10-2022,11.95331478
19-10-2022,12.03721714
20-10-2022,12.18005562
21-10-2022,12.45174217
24-10-2022,12.58459091
25-10-2022,13.2458334
26-10-2022,12.88125229
27-10-2022,13.16092873
28-10-2022,13.81817818
31-10-2022,13.48156357
01-11-2022,13.5275116
02-11-2022,13.20388126
03-11-2022,13.40565014
04-11-2022,14.13981056
07-11-2022,14.28464603
08-11-2022,14.5853014
09-11-2022,13.76024437
10-11-2022,15.731987
11-11-2022,16.30832863
14-11-2022,16.27636528
15-11-2022,16.64694023
16-11-2022,15.89180374
17-11-2022,15.65907192
18-11-2022,15.39137554
21-11-2022,15.2994833
22-11-2022,16.01965904
23-11-2022,16.50010681
25-11-2022,16.25139046
28-11-2022,15.80889893
29-11-2022,15.62111378
30-11-2022,16.90797043
01-12-2022,17.1197834
02-12-2022,16.86101151
05-12-2022,16.59524918
06-12-2022,15.97280216
07-12-2022,16.10568619
08-12-2022,17.15375328
09-12-2022,16.98590088
12-12-2022,17.51942635
13-12-2022,18.05594826
14-12-2022,17.65830612
15-12-2022,16.93694305
16-12-2022,16.55627823
19-12-2022,16.2395668
20-12-2022,16.07071495
21-12-2022,16.48634529
22-12-2022,15.32537651
23-12-2022,15.1924963
27-12-2022,14.10845947
28-12-2022,14.02353477
29-12-2022,14.59002876
30-12-2022,14.60102081
03-01-2023,14.30228615
04-01-2023,14.73590088
05-01-2023,14.25233173
06-01-2023,14.84580517
09-01-2023,15.61412048
10-01-2023,15.89487171
11-01-2023,15.98678875
12-01-2023,16.49633598
13-01-2023,16.88399315
17-01-2023,17.6862793
18-01-2023,17.36156654
19-01-2023,16.75011063
20-01-2023,17.82316017
23-01-2023,19.17595673
24-01-2023,19.24788666
25-01-2023,19.30583954
26-01-2023,19.78441429
27-01-2023,20.34691048
30-01-2023,19.14498138
31-01-2023,19.51965141
01-02-2023,20.92440033
02-02-2023,21.68972015
03-02-2023,21.08125877
06-02-2023,21.07027245
07-02-2023,22.15330505
08-02-2023,22.18527985
09-02-2023,22.31716156
10-02-2023,21.24611092
13-02-2023,21.76865005
14-02-2023,22.95059967
15-02-2023,22.74378586
16-02-2023,21.98246193
17-02-2023,21.3690033
21-02-2023,20.63665581
22-02-2023,20.735569
23-02-2023,23.64298248
24-02-2023,23.26531982
27-02-2023,23.48012733
28-02-2023,23.19537735
01-03-2023,22.67784119
02-03-2023,23.29329491
03-03-2023,23.86878204
06-03-2023,23.53308487
07-03-2023,23.27127075
08-03-2023,24.16362762
09-03-2023,23.41916466
10-03-2023,22.94850159
13-03-2023,22.94950104
14-03-2023,24.04571152
15-03-2023,24.21059227
16-03-2023,25.52265167
17-03-2023,25.70652008
20-03-2023,25.88138962
21-03-2023,26.1801796
22-03-2023,26.44898605
23-03-2023,27.17146492
24-03-2023,26.75976372
27-03-2023,26.51194191
28-03-2023,26.39102745
29-03-2023,26.96461296
30-03-2023,27.36332893
31-03-2023,27.75704575
03-04-2023,27.94491005
04-04-2023,27.43327713
05-04-2023,26.86168861
06-04-2023,27.01757622
10-04-2023,27.55918503
11-04-2023,27.14948082
12-04-2023,26.47596741
13-04-2023,26.44398689
14-04-2023,26.73877525
17-04-2023,26.98260307
18-04-2023,27.64712524
19-04-2023,27.91093254
20-04-2023,27.08452797
21-04-2023,27.09951591
24-04-2023,27.02257156
25-04-2023,26.22214699
26-04-2023,26.93663406
27-04-2023,27.20643997
28-04-2023,27.72906303
01-05-2023,28.88922882
02-05-2023,28.1897316
03-05-2023,27.7820282
04-05-2023,27.54219627
05-05-2023,28.65939522
08-05-2023,29.13005638
09-05-2023,28.55047417
10-05-2023,28.86425018
11-05-2023,28.55746651
12-05-2023,28.31964111
15-05-2023,28.93219566
16-05-2023,29.19201469
17-05-2023,30.15631866
18-05-2023,31.65524101
19-05-2023,31.241539
22-05-2023,31.15360451
23-05-2023,30.6659565
24-05-2023,30.51606178
25-05-2023,37.95271301
26-05-2023,38.91802216
30-05-2023,40.08217621
31-05-2023,37.80681992
01-06-2023,39.74143219
02-06-2023,39.29874802
05-06-2023,39.14286041
06-06-2023,38.62623215
07-06-2023,37.45194626
08-06-2023,38.48631668
09-06-2023,38.7461586
12-06-2023,39.4577179
13-06-2023,40.99677658
14-06-2023,42.97055435
15-06-2023,42.62677002
16-06-2023,42.66574478
20-06-2023,43.78105927
21-06-2023,43.01852036
22-06-2023,42.99854279
23-06-2023,42.18304062
26-06-2023,40.6070137
27-06-2023,41.85024261
28-06-2023,41.09171677
29-06-2023,40.79689026
30-06-2023,42.27597809
03-07-2023,42.38691711
05-07-2023,42.29098129
06-07-2023,42.07710648
07-07-2023,42.47686386
10-07-2023,42.15405655
11-07-2023,42.37892151
12-07-2023,43.87499619
13-07-2023,45.94873047
14-07-2023,45.44104004
17-07-2023,46.43242645
18-07-2023,47.46479034
19-07-2023,47.0480423
20-07-2023,45.49200821
21-07-2023,44.28174973
24-07-2023,44.58456421
25-07-2023,45.65090561
26-07-2023,45.42404175
27-07-2023,45.87177277
28-07-2023,46.72124481
31-07-2023,46.70026398
01-08-2023,46.47839737
02-08-2023,44.24177551
03-08-2023,44.48762131
04-08-2023,44.65252304
07-08-2023,45.3890686
08-08-2023,44.63652802
09-08-2023,42.52782822
10-08-2023,42.36192703
11-08-2023,40.82987213
14-08-2023,43.72608948
15-08-2023,43.9129715
16-08-2023,43.45925522
17-08-2023,43.31734467
18-08-2023,43.2723732
21-08-2023,46.93811417
22-08-2023,45.63991165
23-08-2023,47.08702469
24-08-2023,47.13399124
25-08-2023,45.98970413
28-08-2023,46.80619431
29-08-2023,48.7539978
30-08-2023,49.23370361
31-08-2023,49.324646
01-09-2023,48.47916794
05-09-2023,48.5181427
06-09-2023,47.03593445
07-09-2023,46.21636963
08-09-2023,45.54772949
11-09-2023,45.15393448
12-09-2023,44.84609604
13-09-2023,45.46077347
14-09-2023,45.55672455
15-09-2023,43.87661362
18-09-2023,43.94258118
19-09-2023,43.49681854
20-09-2023,42.21649933
21-09-2023,40.99515152
22-09-2023,41.58782959
25-09-2023,42.19950867
26-09-2023,41.88867569
27-09-2023,42.44537354
28-09-2023,43.06604385
29-09-2023,43.47582626
02-10-2023,44.75814819
03-10-2023,43.49381638
04-10-2023,44.01754379
05-10-2023,44.66419601
06-10-2023,45.73761749
09-10-2023,45.24887848
10-10-2023,45.77360916
11-10-2023,46.78106689
12-10-2023,46.91999054
13-10-2023,45.43677902
16-10-2023,46.07044601
17-10-2023,43.91459274
18-10-2023,42.17352295
19-10-2023,42.07857513
20-10-2023,41.36494827
23-10-2023,42.95211029
24-10-2023,43.63973618
25-10-2023,41.75674438
26-10-2023,40.30451965
27-10-2023,40.47842407
30-10-2023,41.13908005
31-10-2023,40.75827408
01-11-2023,42.30245972
02-11-2023,43.4828186
03-11-2023,44.9810257
06-11-2023,45.72663498
07-11-2023,45.93052292
08-11-2023,46.54919052
09-11-2023,46.92499161
10-11-2023,48.30924988
13-11-2023,48.59409714
14-11-2023,49.62954712
15-11-2023,48.86195374
16-11-2023,49.4536438
17-11-2023,49.27174377
20-11-2023,50.38214493
21-11-2023,49.91739655
22-11-2023,48.69004822
24-11-2023,47.75054932
27-11-2023,48.21630096
28-11-2023,47.79552078
29-11-2023,48.11435699
30-11-2023,46.74508667
01-12-2023,46.7400856
04-12-2023,45.48575592
05-12-2023,46.54528809
06-12-2023,45.48275757
07-12-2023,46.57527542
08-12-2023,47.4848671
11-12-2023,46.60625839
12-12-2023,47.63580322
13-12-2023,48.06661224
14-12-2023,48.32849121
15-12-2023,48.86824799
18-12-2023,50.05472565
19-12-2023,49.58193207
20-12-2023,48.08959961
21-12-2023,48.96820831
22-12-2023,48.80828476
26-12-2023,49.25707626
27-12-2023,49.39501572
28-12-2023,49.4999733
29-12-2023,49.4999733
02-01-2024,48.14657211
03-01-2024,47.54784012
04-01-2024,47.97665405
05-01-2024,49.07516098
08-01-2024,52.2297554
09-01-2024,53.11636353
10-01-2024,54.32582474
11-01-2024,54.79761124
12-01-2024,54.68566132
16-01-2024,56.35692215
17-01-2024,56.02807236
18-01-2024,57.08159637
19-01-2024,59.46453857
22-01-2024,59.62746429
23-01-2024,59.8463707
24-01-2024,61.33470917
25-01-2024,61.58959198
26-01-2024,61.00385284
29-01-2024,62.4372139
30-01-2024,62.74607468
31-01-2024,61.49963379
01-02-2024,62.99896622
02-02-2024,66.13057709
05-02-2024,69.30116272
06-02-2024,68.19265747
07-02-2024,70.06781006
08-02-2024,69.6100235
09-02-2024,72.10092926
12-02-2024,72.21586609
13-02-2024,72.09593201
14-02-2024,73.86713409
15-02-2024,72.62567902
16-02-2024,72.58069611
20-02-2024,69.42111206
21-02-2024,67.44199371
22-02-2024,78.50306702
23-02-2024,78.7819519
26-02-2024,79.05683136
27-02-2024,78.66598511
28-02-2024,77.62846375
29-02-2024,79.07680511
01-03-2024,82.24239349
04-03-2024,85.19908142
05-03-2024,85.92980194
06-03-2024,88.66470337
07-03-2024,92.63211823
08-03-2024,87.49317932
11-03-2024,85.73987579
12-03-2024,91.87643433
13-03-2024,90.85183716
14-03-2024,87.90900421
15-03-2024,87.80204773
18-03-2024,88.41980743
19-03-2024,89.36243439
20-03-2024,90.33604431
21-03-2024,91.39861298
22-03-2024,94.2514801
25-03-2024,94.96419525
26-03-2024,92.52416992
27-03-2024,90.21408844
28-03-2024,90.32004547
01-04-2024,90.32704163
02-04-2024,89.41640472
03-04-2024,88.9285965
04-04-2024,85.87081146
05-04-2024,87.97298431
08-04-2024,87.09832764
09-04-2024,85.32002258
10-04-2024,87.00437164
11-04-2024,90.5799408
12-04-2024,88.15091705
