State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Punjab,Jalandhar,"Phillaur(Apra Mandi)",Potato,Other,FAQ,17/07/2025,1500,1500,1500
Punjab,Ludhiana,Ludhiana,Ashgourd,Other,FAQ,17/07/2025,800,3000,2000
Punjab,Ludhiana,Ludhiana,"Bitter gourd",Other,FAQ,17/07/2025,1400,2200,1700
Punjab,Ludhiana,Ludhiana,Garlic,Other,FAQ,17/07/2025,2000,5400,3300
Punjab,Ludhiana,Ludhiana,Ginger(Dry),Other,FAQ,17/07/2025,2200,3300,3000
Punjab,Ludhiana,Ludhiana,"Green Chilli",Other,FAQ,17/07/2025,1400,5000,3000
Punjab,Ludhiana,Ludhiana,Potato,Other,FAQ,17/07/2025,300,1000,600
Punjab,Ludhiana,Ludhiana,Raddish,Other,FAQ,17/07/2025,500,1800,1000
Punjab,Ludhiana,Ludhiana,Ridgeguard(Tori),Other,FAQ,17/07/2025,1800,3000,2300
Punjab,Ludhiana,Ludhiana,Tomato,Other,FAQ,17/07/2025,1000,3000,2000
Punjab,Ludhiana,Sahnewal,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,4000,4000,4000
Punjab,Mohali,Kurali,"Bhindi(Ladies Finger)",Other,FAQ,17/07/2025,3500,3600,3550
Punjab,Mohali,Kurali,"Bottle gourd",Other,FAQ,17/07/2025,2800,3000,2900
Punjab,Mohali,Kurali,Cabbage,Other,FAQ,17/07/2025,1000,1100,1050
Punjab,Mohali,Kurali,Capsicum,Other,FAQ,17/07/2025,6000,6500,6300
Punjab,Mohali,Kurali,Cauliflower,Cauliflower,FAQ,17/07/2025,4800,5000,4900
Punjab,Mohali,Kurali,Onion,Other,FAQ,17/07/2025,1700,1800,1750
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Bhindi(Ladies Finger)",Other,FAQ,17/07/2025,3500,4000,3800
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Brinjal,Other,FAQ,17/07/2025,4000,4500,4200
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Cucumbar(Kheera),Other,FAQ,17/07/2025,2000,2500,2200
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Lime,Other,Medium,17/07/2025,3500,4000,3800
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Round gourd",Other,FAQ,17/07/2025,3500,4000,3800
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)","Sponge gourd",Other,FAQ,17/07/2025,3500,4000,3800
Punjab,Patiala,Patran,"Round gourd",Other,FAQ,17/07/2025,1500,2500,2140
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Cucumbar(Kheera),Other,FAQ,17/07/2025,1850,2000,1900
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Garlic,Average,FAQ,17/07/2025,5850,6000,5900
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Tomato,Other,FAQ,17/07/2025,1850,2000,1900
Punjab,Tarntaran,Patti,"Bhindi(Ladies Finger)",Other,FAQ,17/07/2025,3000,4000,3500
Punjab,Tarntaran,Patti,"Green Chilli",Other,FAQ,17/07/2025,1800,2200,2000
Punjab,Tarntaran,Patti,Potato,Other,FAQ,17/07/2025,1200,1500,1400
Rajasthan," Jhunjhunu",Nawalgarh,Onion,"1st Sort",FAQ,17/07/2025,800,1000,900
Rajasthan,Beawar,Beawar,Guar,Other,FAQ,17/07/2025,4800,5000,4900
Rajasthan,Beawar,Beawar,Jowar(Sorghum),Other,FAQ,17/07/2025,2500,3500,3000
Rajasthan,Dungarpur,Dungarpur,Onion,"1st Sort",FAQ,17/07/2025,2500,3000,2800
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Cabbage,Other,FAQ,17/07/2025,900,1300,1100
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Cauliflower,Other,FAQ,17/07/2025,2800,3200,3000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Cucumbar(Kheera),Other,FAQ,17/07/2025,1800,2200,2000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Potato,Other,FAQ,17/07/2025,1300,1700,1500
Rajasthan,Ganganagar,Suratgarh,Garlic,Average,FAQ,17/07/2025,6200,6500,6300
Rajasthan,Jaipur,"Jaipur (F&V)",Garlic,Average,FAQ,17/07/2025,3000,8000,5500
Rajasthan,Jaipur,"Jaipur (F&V)","Green Chilli","Green Chilly",FAQ,17/07/2025,5000,6000,5500
Rajasthan,Jaipur,"Jaipur (F&V)",Pear(Marasebu),Other,Medium,17/07/2025,200,4000,2100
Rajasthan,Jaipur,"Jaipur (F&V)","Tender Coconut","Tender Coconut",Medium,17/07/2025,3000,5500,4250
Rajasthan,"Jaipur Rural",Bassi,Mustard,Other,Non-FAQ,17/07/2025,6570,6960,6765
Rajasthan,"Jaipur Rural",Bassi,Potato,Other,Non-FAQ,17/07/2025,1800,2200,2000
Rajasthan,Jalore,Jalore,Cabbage,Other,FAQ,17/07/2025,1200,1500,1300
Rajasthan,Sikar,Sikar,Tomato,Deshi,FAQ,17/07/2025,1800,2800,2300
Rajasthan,Udaipur,"Udaipur (F&V)","Bitter gourd",Other,FAQ,17/07/2025,3000,5000,4000
Rajasthan,Udaipur,"Udaipur (F&V)",Cabbage,Other,FAQ,17/07/2025,1500,2200,1850
Rajasthan,Udaipur,"Udaipur (F&V)",Capsicum,Capsicum,FAQ,17/07/2025,5000,7000,6000
Rajasthan,Udaipur,"Udaipur (F&V)",Cauliflower,Other,FAQ,17/07/2025,3000,5000,4000
Rajasthan,Udaipur,"Udaipur (F&V)","Mousambi(Sweet Lime)",Other,Large,17/07/2025,2000,3000,2500
Rajasthan,Udaipur,"Udaipur (F&V)",Plum,Other,Large,17/07/2025,8000,10000,9000
Telangana,Karimnagar,Jammikunta,Cotton,"Cotton (Unginned)",FAQ,17/07/2025,7000,7700,7200
Telangana,Medak,Dubbak,Paddy(Dhan)(Common),"I.R. 64",FAQ,17/07/2025,2320,2320,2320
Telangana,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,17/07/2025,2300,2300,2300
Telangana,Nalgonda,Huzumnagar(Garidepally),Paddy(Dhan)(Common),"B P T",FAQ,17/07/2025,2320,2320,2320
Telangana,Nalgonda,Huzurnagar,Paddy(Dhan)(Common),"B P T",FAQ,17/07/2025,2320,2320,2320
Telangana,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),"Samba Masuri",FAQ,17/07/2025,1870,1870,1870
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Bitter gourd","Bitter Gourd",FAQ,17/07/2025,3800,3800,3800
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1300,1300,1300
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Brinjal,"Arkasheela Mattigulla",FAQ,17/07/2025,2800,2800,2800
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Field Pea","Field Pea",FAQ,17/07/2025,7500,7500,7500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Onion,"1st Sort",FAQ,17/07/2025,2400,2400,2400
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Snakeguard,Other,FAQ,17/07/2025,1800,1800,1800
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Yam (Ratalu)",Other,FAQ,17/07/2025,4000,4000,4000
Telangana,Warangal,Warangal,Brinjal,Brinjal,FAQ,17/07/2025,1200,1600,1400
Telangana,Warangal,Warangal,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,17/07/2025,3000,3500,3250
Tripura,Gomati,Nutanbazar,Brinjal,Round/Long,FAQ,17/07/2025,3850,4000,3950
Tripura,Khowai,Teliamura,Brinjal,Round/Long,FAQ,17/07/2025,3000,3200,3100
Tripura,Khowai,Teliamura,"Kartali (Kantola)","Kartali (Kantola)",FAQ,17/07/2025,2500,2700,2600
Tripura,Khowai,Teliamura,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,17/07/2025,4000,4200,4100
Tripura,"North Tripura",Dasda,Onion,Onion,FAQ,17/07/2025,2800,3000,2900
"Uttar Pradesh",Agra,Achnera,Brinjal,Round/Long,FAQ,17/07/2025,2000,2080,2040
"Uttar Pradesh",Agra,Achnera,Lemon,Lemon,FAQ,17/07/2025,3480,3520,3500
"Uttar Pradesh",Agra,Achnera,Tomato,Deshi,FAQ,17/07/2025,2550,2650,2600
"Uttar Pradesh",Aligarh,Charra,Cabbage,Cabbage,FAQ,17/07/2025,1400,1500,1450
"Uttar Pradesh",Aligarh,Charra,Wheat,Dara,FAQ,17/07/2025,2480,2500,2490
"Uttar Pradesh",Aligarh,Khair,Tomato,Hybrid,Non-FAQ,17/07/2025,2000,2800,2500
"Uttar Pradesh",Amethi,Sultanpur,Apple,Delicious,Medium,17/07/2025,12350,12435,12400
"Uttar Pradesh",Amethi,Sultanpur,"Banana - Green","Banana - Green",FAQ,17/07/2025,1800,1835,1815
"Uttar Pradesh",Amethi,Sultanpur,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1380,1425,1400
"Uttar Pradesh",Amethi,Sultanpur,Ginger(Green),"Green Ginger",FAQ,17/07/2025,3780,3825,3800
"Uttar Pradesh",Amethi,Sultanpur,Potato,Desi,FAQ,17/07/2025,1235,1285,1260
"Uttar Pradesh",Amethi,Sultanpur,Rice,Common,FAQ,17/07/2025,3250,3310,3280
"Uttar Pradesh",Ayodhya,Faizabad,Banana,"Banana - Ripe",Medium,17/07/2025,2760,2900,2800
"Uttar Pradesh",Ayodhya,Faizabad,Gur(Jaggery),Red,FAQ,17/07/2025,4310,4600,4500
"Uttar Pradesh",Ayodhya,Faizabad,Maize,Hybrid,FAQ,17/07/2025,2200,2470,2400
"Uttar Pradesh",Ayodhya,Faizabad,Paddy(Dhan)(Common),Common,FAQ,17/07/2025,2100,2300,2200
"Uttar Pradesh",Ayodhya,Faizabad,Paddy(Dhan)(Common),Common,Non-FAQ,17/07/2025,2000,2080,2050
"Uttar Pradesh",Ayodhya,Faizabad,Pomegranate,Pomogranate,Medium,17/07/2025,7300,7500,7370
"Uttar Pradesh",Badaun,Badayoun,"Banana - Green","Banana - Green",FAQ,17/07/2025,1760,1870,1810
"Uttar Pradesh",Badaun,Badayoun,Cabbage,Cabbage,FAQ,17/07/2025,1300,1420,1360
"Uttar Pradesh",Badaun,Badayoun,"Green Chilli","Green Chilly",FAQ,17/07/2025,3900,4100,3940
"Uttar Pradesh",Badaun,Badayoun,Onion,Nasik,FAQ,17/07/2025,1400,1520,1450
"Uttar Pradesh",Badaun,Badayoun,Paddy(Dhan)(Common),Sarvati,Non-FAQ,17/07/2025,2070,2180,2100
"Uttar Pradesh",Badaun,Badayoun,Potato,Desi,FAQ,17/07/2025,1200,1310,1245
"Uttar Pradesh",Badaun,Shahaswan,Pumpkin,Other,FAQ,17/07/2025,900,1100,1000
"Uttar Pradesh",Badaun,Visoli,Maize,Yellow,FAQ,17/07/2025,2000,2000,2000
"Uttar Pradesh",Badaun,Visoli,Potato,Desi,FAQ,17/07/2025,700,700,700
"Uttar Pradesh",Badaun,Wazirganj,Onion,Red,Non-FAQ,17/07/2025,1300,1350,1325
"Uttar Pradesh",Ballia,Rasda,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,17/07/2025,9950,10125,10040
"Uttar Pradesh",Ballia,Rasda,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,17/07/2025,7450,7600,7530
"Uttar Pradesh",Ballia,Rasda,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,2065,2200,2120
"Uttar Pradesh",Ballia,Rasda,Lemon,Lemon,FAQ,17/07/2025,5565,5700,5625
"Uttar Pradesh",Ballia,Rasda,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,17/07/2025,6755,6900,6830
"Uttar Pradesh",Balrampur,Tulsipur,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1500,1600,1550
"Uttar Pradesh",Banda,Baberu,Wheat,Dara,FAQ,17/07/2025,2450,2450,2450
"Uttar Pradesh",Bulandshahar,Gulavati,Pumpkin,Other,FAQ,17/07/2025,750,850,800
"Uttar Pradesh",Bulandshahar,Sikarpur,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,1800,2000,1900
"Uttar Pradesh",Bulandshahar,Sikarpur,Brinjal,Round/Long,FAQ,17/07/2025,1200,1400,1300
"Uttar Pradesh",Bulandshahar,Sikarpur,Lemon,Lemon,FAQ,17/07/2025,4400,4500,4450
"Uttar Pradesh",Bulandshahar,Sikarpur,Onion,Red,FAQ,17/07/2025,1300,1400,1350
"Uttar Pradesh",Etah,Aliganj,Wheat,Dara,FAQ,17/07/2025,2450,2465,2455
"Uttar Pradesh",Fatehpur,Fatehpur,Onion,Red,FAQ,17/07/2025,1330,1550,1445
"Uttar Pradesh",Fatehpur,Fatehpur,Tomato,Deshi,FAQ,17/07/2025,2900,3180,3050
"Uttar Pradesh",Hathras,Shadabad,Potato,Desi,FAQ,17/07/2025,700,800,750
"Uttar Pradesh","Jalaun (Orai)",Jalaun,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,1400,1800,1500
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,1400,1600,1500
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Garlic,Average,FAQ,17/07/2025,6440,6640,6540
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Onion,Red,FAQ,17/07/2025,1320,1520,1420
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Pumpkin,Pumpkin,FAQ,17/07/2025,1225,1425,1325
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Rice,Common,FAQ,17/07/2025,3310,3510,3410
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Tomato,Deshi,FAQ,17/07/2025,2785,2985,2885
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Wheat,Dara,FAQ,17/07/2025,2440,2640,2540
"Uttar Pradesh","Kanpur Dehat",Jhijhank,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",Non-FAQ,17/07/2025,8700,8800,8750
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1600,1650,1625
"Uttar Pradesh",Maharajganj,Anandnagar,Apple,Delicious,Medium,17/07/2025,7200,8000,7600
"Uttar Pradesh",Maharajganj,Gadaura,"Green Chilli","Green Chilly",FAQ,17/07/2025,2000,2200,2100
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Cauliflower,Other,FAQ,17/07/2025,1900,2000,1960
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,800,1000,900
"Uttar Pradesh",Mirzapur,Ahirora,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,1800,2000,1900
"Uttar Pradesh",Mirzapur,Mirzapur,Apple,Delicious,Medium,17/07/2025,13500,13675,13600
"Uttar Pradesh",Mirzapur,Mirzapur,Brinjal,Round/Long,FAQ,17/07/2025,1875,1950,1900
"Uttar Pradesh",Mirzapur,Mirzapur,Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,2245,2325,2275
"Uttar Pradesh",Mirzapur,Mirzapur,Gur(Jaggery),Red,FAQ,17/07/2025,4635,4725,4680
"Uttar Pradesh",Mirzapur,Mirzapur,Lemon,Lemon,FAQ,17/07/2025,5065,5150,5100
"Uttar Pradesh",Mirzapur,Mirzapur,Onion,Red,FAQ,17/07/2025,1345,1415,1385
"Uttar Pradesh",Mirzapur,Mirzapur,Papaya,Papaya,Medium,17/07/2025,2750,2815,2780
"Uttar Pradesh",Mirzapur,Mirzapur,Rice,Coarse,FAQ,17/07/2025,3350,3445,3400
"Uttar Pradesh",Prayagraj,Ajuha,Tomato,Deshi,FAQ,17/07/2025,2930,3070,3000
"Uttar Pradesh",Raebarelli,Bachranwa,Gur(Jaggery),Red,FAQ,17/07/2025,4400,4415,4410
"Uttar Pradesh",Raebarelli,Lalganj,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1650,1750,1700
"Uttar Pradesh",Raebarelli,Lalganj,Brinjal,Round/Long,FAQ,17/07/2025,1700,1800,1750
"Uttar Pradesh",Rampur,Shahabad,Wood,Other,FAQ,17/07/2025,400,800,600
"Uttar Pradesh",Rampur,Tanda(Rampur),"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1200,1240,1220
"Uttar Pradesh",Rampur,Tanda(Rampur),Wood,Other,FAQ,17/07/2025,530,550,540
"Uttar Pradesh",Saharanpur,Gangoh,Garlic,Garlic,FAQ,17/07/2025,5200,5500,5300
"Uttar Pradesh",Saharanpur,Gangoh,"Green Chilli","Green Chilly",FAQ,17/07/2025,6000,6500,6200
"Uttar Pradesh",Saharanpur,Rampurmaniharan,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,700,900,800
"Uttar Pradesh",Saharanpur,Rampurmaniharan,Brinjal,Round/Long,FAQ,17/07/2025,700,900,800
"Uttar Pradesh",Saharanpur,Rampurmaniharan,Pumpkin,Pumpkin,FAQ,17/07/2025,800,900,850
"Uttar Pradesh",Sambhal,Sambhal,Apple,Delicious,Medium,17/07/2025,8500,9560,9000
"Uttar Pradesh",Sambhal,Sambhal,Cauliflower,Cauliflower,FAQ,17/07/2025,800,1150,1000
"Uttar Pradesh",Sambhal,Sambhal,Tomato,Deshi,FAQ,17/07/2025,600,1350,800
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Apple,Delicious,Medium,17/07/2025,5500,6000,5800
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,1400,1500,1450
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1000,1200,1100
"Uttar Pradesh",Shravasti,Payagpur,"Green Chilli","Green Chilly",FAQ,17/07/2025,6500,7000,6800
"Uttar Pradesh",Shravasti,Payagpur,Lemon,Lemon,FAQ,17/07/2025,3200,3500,3300
"Uttar Pradesh",Shravasti,Payagpur,"Little gourd (Kundru)","Little gourd (Kundru)",FAQ,17/07/2025,1000,1200,1100
"Uttar Pradesh",Shravasti,Payagpur,"Pointed gourd (Parval)",Other,FAQ,17/07/2025,1300,1500,1400
"Uttar Pradesh",Shravasti,Payagpur,Tomato,Deshi,FAQ,17/07/2025,700,900,800
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Banana,Desi(Bontha),Small,17/07/2025,1100,1200,1150
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Firewood,Other,FAQ,17/07/2025,300,340,320
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Gur(Jaggery),Yellow,FAQ,17/07/2025,3000,3200,3100
Uttrakhand,Dehradoon,Rishikesh,Apple,Other,Small,17/07/2025,6200,8400,7000
Uttrakhand,Dehradoon,Rishikesh,Banana,Other,Small,17/07/2025,1500,2050,1800
Uttrakhand,Dehradoon,Rishikesh,"Bhindi(Ladies Finger)",Other,FAQ,17/07/2025,1200,1800,1600
Uttrakhand,Dehradoon,Rishikesh,"Bitter gourd",Other,FAQ,17/07/2025,1200,2000,1650
Uttrakhand,Dehradoon,Rishikesh,Colacasia,Other,FAQ,17/07/2025,1650,2100,1800
Uttrakhand,Dehradoon,Rishikesh,"Jack Fruit",Other,Small,17/07/2025,550,700,650
Uttrakhand,Dehradoon,Rishikesh,Mango,Fazli,Small,17/07/2025,1600,2000,1800
Uttrakhand,Dehradoon,Rishikesh,Raddish,Other,FAQ,17/07/2025,500,800,600
Uttrakhand,Haridwar,"Haridwar Union",Banana,Other,Medium,17/07/2025,1500,2000,1700
Uttrakhand,Haridwar,"Haridwar Union","Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1000,1400,1100
Uttrakhand,Haridwar,"Haridwar Union",Brinjal,Other,FAQ,17/07/2025,1000,1200,1100
Uttrakhand,Haridwar,"Haridwar Union","Green Chilli","Green Chilly",FAQ,17/07/2025,4500,5000,4800
Uttrakhand,Haridwar,"Haridwar Union","Jack Fruit",Other,Medium,17/07/2025,400,500,450
Uttrakhand,Haridwar,"Haridwar Union",Mango,Dusheri,Medium,17/07/2025,800,2000,1200
Uttrakhand,Haridwar,"Haridwar Union",Mango,Dusheri,Small,17/07/2025,500,700,600
Uttrakhand,Haridwar,Roorkee,Banana,Other,Large,17/07/2025,800,1300,1000
Uttrakhand,Haridwar,Roorkee,Cauliflower,Other,FAQ,17/07/2025,800,1350,1000
Uttrakhand,Haridwar,Roorkee,Tomato,Other,FAQ,17/07/2025,1000,2000,1500
Uttrakhand,UdhamSinghNagar,Bazpur,Maize,Other,FAQ,17/07/2025,1490,1490,1490
Uttrakhand,UdhamSinghNagar,Jaspur(UC),"Bottle gourd",Other,FAQ,17/07/2025,1100,1200,1157
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Brinjal,Other,FAQ,17/07/2025,1000,1300,1112.5
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Mango,Other,Medium,17/07/2025,1400,1400,1400
Uttrakhand,UdhamSinghNagar,Kicchha,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,900,1000,950
Uttrakhand,UdhamSinghNagar,Kicchha,Mango,Chausa,Medium,17/07/2025,2000,2100,2050
Uttrakhand,UdhamSinghNagar,Kicchha,Potato,Desi,Non-FAQ,17/07/2025,1000,1200,1100
Uttrakhand,UdhamSinghNagar,Rudrapur,"Bottle gourd",Other,FAQ,17/07/2025,1500,2000,1800
Uttrakhand,UdhamSinghNagar,Rudrapur,Carrot,Other,FAQ,17/07/2025,1200,1500,1300
Uttrakhand,UdhamSinghNagar,Rudrapur,Garlic,Average,FAQ,17/07/2025,5000,7000,6000
Uttrakhand,UdhamSinghNagar,Rudrapur,"Jack Fruit",Other,Medium,17/07/2025,500,700,600
Uttrakhand,UdhamSinghNagar,Rudrapur,Onion,Other,FAQ,17/07/2025,1300,1800,1500
Uttrakhand,UdhamSinghNagar,Rudrapur,Tomato,Other,FAQ,17/07/2025,2000,3000,2500
"West Bengal",Bankura,"Bankura Sadar",Onion,Nasik,FAQ,17/07/2025,1900,2200,2000
"West Bengal",Bankura,"Indus(Bankura Sadar)",Brinjal,Round/Long,FAQ,17/07/2025,6500,7000,6800
"West Bengal",Birbhum,Birbhum,Brinjal,Brinjal,FAQ,17/07/2025,5300,5500,5400
"West Bengal",Birbhum,Birbhum,"Green Chilli","Green Chilly",FAQ,17/07/2025,9300,9500,9400
"West Bengal",Birbhum,Birbhum,Potato,Potato,FAQ,17/07/2025,1050,1150,1100
"West Bengal",Birbhum,Bolpur,"Green Chilli","Green Chilly",FAQ,17/07/2025,9300,9500,9400
"West Bengal",Birbhum,Bolpur,Tomato,Hybrid,FAQ,17/07/2025,3800,4000,3900
"West Bengal",Birbhum,Sainthia,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,17/07/2025,11050,12200,12000
"West Bengal",Birbhum,Sainthia,"Mustard Oil","Mustard Oil",FAQ,17/07/2025,14700,14900,14800
"West Bengal",Birbhum,Sainthia,Potato,Potato,FAQ,17/07/2025,1050,1150,1100
"West Bengal",Hooghly,Sheoraphuly,Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,4000,4500,4200
"West Bengal",Hooghly,Sheoraphuly,Onion,Nasik,FAQ,17/07/2025,1400,1800,1600
"West Bengal",Malda,Samsi,Potato,Local,FAQ,17/07/2025,1160,1180,1170
"West Bengal",Nadia,Nadia,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,4600,4800,4700
"West Bengal",Nadia,Nadia,Rice,Fine,FAQ,17/07/2025,4700,4900,4800
"West Bengal",Nadia,Nadia,Ridgeguard(Tori),Other,FAQ,17/07/2025,4100,4200,4200
"West Bengal","North 24 Parganas",Barasat,"Bitter gourd",Other,FAQ,17/07/2025,4000,4000,4000
"West Bengal","Paschim Bardhaman",Asansol,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,17/07/2025,11850,12050,11900
"West Bengal","Paschim Bardhaman",Asansol,Brinjal,Other,FAQ,17/07/2025,4800,5400,5000
"West Bengal","Paschim Bardhaman",Asansol,Onion,Nasik,FAQ,17/07/2025,1750,2000,1800
"West Bengal","Paschim Bardhaman",Asansol,Tomato,Hybrid,Non-FAQ,17/07/2025,2650,2850,2750
"West Bengal","Paschim Bardhaman",Durgapur,Brinjal,Other,FAQ,17/07/2025,4850,5400,5200
"West Bengal","Paschim Bardhaman",Durgapur,Onion,Nasik,FAQ,17/07/2025,1850,2000,1900
"West Bengal","Paschim Bardhaman",Durgapur,Rice,Other,FAQ,17/07/2025,2950,3200,3050
"West Bengal","Uttar Dinajpur",Islampur,Jute,TD-5,FAQ,17/07/2025,7000,7200,7100
"West Bengal","Uttar Dinajpur",Raiganj,Jute,TD-5,FAQ,17/07/2025,7000,7200,7100
"West Bengal","Uttar Dinajpur",Raiganj,Wheat,Local,FAQ,17/07/2025,2800,3000,2900
"Andhra Pradesh",Chittor,Palamaner,"Green Chilli","Green Chilly",FAQ,17/07/2025,2500,4500,3500
"Andhra Pradesh","East Godavari",Rajahmundry,Mango,Other,Medium,17/07/2025,1000,1800,1500
"Andhra Pradesh","East Godavari",Ravulapelem,Banana,Desi(Bontha),Large,17/07/2025,1700,2400,1900
"Andhra Pradesh",Krishna,Tiruvuru,"Dry Chillies","Dry Chillies",FAQ,17/07/2025,11500,13500,12500
"Andhra Pradesh",Visakhapatnam,Anakapally,Gur(Jaggery),"NO 3",FAQ,17/07/2025,3000,3400,3200
"Andhra Pradesh","West Godavari",Eluru,Lemon,Lemon,FAQ,17/07/2025,800,2000,1000
Bihar,Banka,Barahat,Onion,Medium,FAQ,17/07/2025,2000,2500,2200
Bihar,Madhubani,Jainagar,Onion,Medium,FAQ,17/07/2025,2200,2400,2300
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cauliflower,Other,FAQ,17/07/2025,2000,5000,4000
Gujarat,Amreli,Bagasara,Cotton,Other,Non-FAQ,17/07/2025,6000,7400,6700
Gujarat,Amreli,Bagasara,"Green Gram (Moong)(Whole)",Other,Non-FAQ,17/07/2025,4500,5000,4750
Gujarat,Amreli,Bagasara,Soyabean,Yellow,Non-FAQ,17/07/2025,3100,3925,3512
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,FAQ,17/07/2025,1550,2550,2200
Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,FAQ,17/07/2025,3050,4550,4000
Gujarat,Amreli,Savarkundla,Wheat,Lokwan,FAQ,17/07/2025,2250,2580,2500
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)",Guar,Other,FAQ,17/07/2025,6000,9000,8000
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)",Tinda,Other,FAQ,17/07/2025,3000,5000,4000
Gujarat,Anand,"Khambhat(Veg Yard Khambhat)",Tomato,Other,FAQ,17/07/2025,3000,4000,3500
Gujarat,Banaskanth,Vadgam,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,17/07/2025,1605,2655,2555
Gujarat,Bharuch,Jambusar,Maize,Other,FAQ,17/07/2025,1800,2200,2000
Gujarat,Bharuch,Jambusar(Kaavi),"Bajra(Pearl Millet/Cumbu)",Other,FAQ,17/07/2025,2400,2800,2600
Gujarat,Bharuch,Jambusar(Kaavi),Cotton,Other,FAQ,17/07/2025,5400,6200,5800
