Date,AMD_Close,INTC_Close,NVDA_Close
24-03-2022,120.5299988,48.24051666,28.1035099
25-03-2022,119.6699982,48.43676376,27.64627266
28-03-2022,120.2399979,48.1377182,28.17239761
29-03-2022,123.2300034,48.82927322,28.60867691
30-03-2022,119.2200012,48.06295776,27.64427376
31-03-2022,109.3399963,46.31538391,27.24093819
01-04-2022,108.1900024,44.96031189,26.66788673
04-04-2022,110.5299988,45.9789505,27.31481934
05-04-2022,106.8199997,44.97900009,25.88817406
06-04-2022,103.6699982,44.42762375,24.3666954
07-04-2022,103.7200012,44.44631577,24.16802406
08-04-2022,101,43.94166565,23.08082199
11-04-2022,97.37000275,43.52112961,21.88080406
12-04-2022,95.09999847,43.45571136,21.46848488
13-04-2022,97.73999786,43.93232727,22.16633224
14-04-2022,93.05999756,42.68005371,21.22289467
18-04-2022,93.88999939,43.58654785,21.74702454
19-04-2022,96.93000031,44.79209137,22.16134071
20-04-2022,94.01999664,44.96031189,21.44652176
21-04-2022,89.84999847,44.39024734,20.14966965
22-04-2022,88.13999939,43.49309921,19.48276901
25-04-2022,90.69000244,43.9790535,19.869133
26-04-2022,85.16000366,42.53987503,18.75697327
27-04-2022,84.91000366,42.25951385,18.38458824
28-04-2022,89.63999939,43.7734642,19.74933434
29-04-2022,85.51999664,40.73622894,18.51637268
02-05-2022,89.83999634,42.01654053,19.50074387
03-05-2022,91.12999725,42.10998917,19.56962585
04-05-2022,99.41999817,43.49309921,20.30041885
05-05-2022,93.87000275,42.0095787,18.81287956
06-05-2022,95.33999634,41.72700119,18.64416122
09-05-2022,86.36000061,40.56843948,16.92200661
10-05-2022,88.73000336,41.45384598,17.56594276
11-05-2022,87.91999817,40.34238052,16.60253525
12-05-2022,87.05999756,40.3517952,16.14829254
13-05-2022,95.12000275,41.06765747,17.67676163
16-05-2022,94.23999786,40.57785797,17.23549271
17-05-2022,102.4700012,41.82118607,18.14698219
18-05-2022,96.27999878,39.89025497,16.91003036
19-05-2022,96.66999817,39.57000732,17.0957222
20-05-2022,93.5,39.23091507,16.66642952
23-05-2022,95.06999969,39.56058502,16.87009811
24-05-2022,91.16000366,39.24974442,16.12732315
25-05-2022,92.65000153,39.74897766,16.94696999
26-05-2022,98.75,40.95462799,17.82151985
27-05-2022,102.2600021,41.96247864,18.77993774
31-05-2022,101.8600006,41.84002686,18.64116478
01-06-2022,101.2200012,41.54803848,18.28974533
02-06-2022,108.5899963,42.23563385,19.5596447
03-06-2022,106.3000031,40.86985397,18.68908501
06-06-2022,105.6500015,40.82275772,18.75497818
07-06-2022,105.2799988,41.00172043,18.89474487
08-06-2022,101.9000015,38.83530426,18.62113953
09-06-2022,98.80000305,37.68616486,18.0220089
10-06-2022,94.81999969,36.90437317,16.94955254
13-06-2022,86.98999786,35.57627106,15.62446213
14-06-2022,86.98999786,35.72697449,15.81319141
15-06-2022,89.30000305,36.405159,16.50319672
16-06-2022,82.05000305,35.17124557,15.5785284
17-06-2022,81.56999969,34.82273483,15.85712814
21-06-2022,83.79000092,35.53859329,16.54214287
22-06-2022,83.75,35.20892334,16.33643341
23-06-2022,82.43000031,35.23717117,16.20162773
24-06-2022,87.08000183,36.36747742,17.10133171
27-06-2022,86.16000366,36.38632202,16.84470177
28-06-2022,80.77999878,35.58568573,15.95898056
29-06-2022,77.98999786,35.12414932,15.51961327
30-06-2022,76.47000122,35.23717117,15.13716507
01-07-2022,73.66999817,34.22933197,14.50207996
05-07-2022,75.19999695,34.55899811,14.94244766
06-07-2022,75.34999847,34.84157562,15.10820675
07-07-2022,79.30000305,35.92477798,15.83516026
08-07-2022,79.34999847,35.78349304,15.81518745
11-07-2022,76.94999695,35.03937531,15.13017464
12-07-2022,76.36000061,35.04878998,15.06027508
13-07-2022,77.51999664,35.04878998,15.14215851
14-07-2022,78.59999847,35.5197525,15.34985924
15-07-2022,81.11000061,36.37690735,15.73929691
18-07-2022,81.43000031,36.46166992,16.07781029
19-07-2022,85.87999725,37.88397217,16.96752357
20-07-2022,89.43000031,38.20423126,17.78134727
21-07-2022,91.08999634,38.2513237,18.02400208
22-07-2022,88.09999847,36.92321396,17.29405212
25-07-2022,87.54000092,36.88553238,16.9994812
26-07-2022,85.25,36.69715118,16.5091877
27-07-2022,89.81999969,37.84629059,17.76437759
28-07-2022,91.66999817,37.40359497,17.95809555
29-07-2022,94.47000122,34.20107269,18.13684082
01-08-2022,96.77999878,34.81331253,18.41443443
02-08-2022,99.29000092,33.91849136,18.49931335
03-08-2022,98.08999634,34.39886856,18.86579132
04-08-2022,103.9100037,33.92791748,19.18732071
05-08-2022,102.3099976,33.67102432,18.96165085
08-08-2022,100.0699997,33.66151428,17.76737022
09-08-2022,95.54000092,32.84329224,17.06138992
10-08-2022,99.05000305,33.65200043,18.07092857
11-08-2022,98.12000275,33.86130905,17.91615295
12-08-2022,100.8300018,34.35606003,18.6820507
15-08-2022,101.0100021,34.57488632,19.00458527
16-08-2022,100.1999969,34.43217087,18.85180473
17-08-2022,98.26999664,34.04208755,18.30858612
18-08-2022,100.4400024,34.44168472,18.74595833
19-08-2022,95.94999695,33.66151428,17.82329369
22-08-2022,92.83999634,32.19631577,17.00946426
23-08-2022,92.48999786,32.30097198,17.15625191
24-08-2022,92.73000336,32.21534348,17.19719505
25-08-2022,97.18000031,33.1953125,17.88720131
26-08-2022,91.18000031,31.73962784,16.2365818
29-08-2022,88.48999786,31.34003067,15.7782402
30-08-2022,86.94000244,30.69305992,15.44572067
31-08-2022,84.87000275,30.36957359,15.07225704
01-09-2022,82.33000183,30.21734428,13.91692543
02-09-2022,80.23999786,29.70357704,13.62734413
06-09-2022,78.72000122,28.88534737,13.44560432
07-09-2022,79.61000061,29.1612606,13.69831371
08-09-2022,82.77999878,29.25640106,13.97399902
09-09-2022,85.44999695,29.93191719,14.37054539
12-09-2022,84.63999939,30.02705956,14.48841
13-09-2022,77.02999878,27.86731911,13.11598206
14-09-2022,77.44999695,27.76266098,13.11298656
15-09-2022,76.66000366,27.43917465,12.91421413
16-09-2022,76.51000214,27.81974792,13.1829052
19-09-2022,76.76999664,28.01003265,13.36669445
20-09-2022,75.25,27.55334663,13.16092873
21-09-2022,74.48000336,27.08714676,13.2458334
22-09-2022,69.5,26.7065773,12.54663467
23-09-2022,67.95999908,26.1832962,12.5016861
26-09-2022,66.30000305,25.66000557,12.21401501
27-09-2022,67.16999817,25.58389473,12.39880371
28-09-2022,68.36000061,25.81223488,12.72143459
29-09-2022,64.13999939,25.09866333,12.20602417
30-09-2022,63.36000061,24.51829529,12.12511635
03-10-2022,66.11000061,25.66000557,12.49768925
04-10-2022,67.90000153,26.35454941,13.15194035
05-10-2022,67.94000244,26.29746437,13.19389343
06-10-2022,67.84999847,25.85980606,13.11498547
07-10-2022,58.43999863,24.4707222,12.06219006
10-10-2022,57.81000137,23.97598076,11.65665245
11-10-2022,57.63000107,23.82375145,11.57275009
12-10-2022,57.84999847,24.0996666,11.48684788
13-10-2022,58.93999863,25.13671875,11.94631958
14-10-2022,55.93999863,24.65149307,11.21415997
17-10-2022,57.95999908,25.13671875,11.874403
18-10-2022,57.91999817,24.61343765,11.95331478
19-10-2022,57.22999954,24.73712349,12.03721714
20-10-2022,57.77000046,24.81323433,12.18005562
21-10-2022,58.81999969,25.66000557,12.45174217
24-10-2022,58.70000076,25.85980606,12.58459091
25-10-2022,61.47000122,26.07863426,13.2458334
26-10-2022,59.72999954,25.88834953,12.88125229
27-10-2022,58.59999847,24.99400711,13.16092873
28-10-2022,62.00999832,27.65800476,13.81817818
31-10-2022,60.06000137,27.04909134,13.48156357
01-11-2022,59.65999985,26.92540359,13.5275116
02-11-2022,58.63000107,26.08815002,13.20388126
03-11-2022,60.11000061,26.05960655,13.40565014
04-11-2022,62.18999863,27.19263458,14.13981056
07-11-2022,63.08000183,27.39513206,14.28464603
08-11-2022,63.84999847,27.46263123,14.5853014
09-11-2022,59.91999817,26.53692436,13.76024437
10-11-2022,68.47000122,28.69690895,15.731987
11-11-2022,72.37000275,29.34297371,16.30832863
14-11-2022,73.52999878,29.26583099,16.27636528
15-11-2022,76.37000275,29.61296844,16.64694023
16-11-2022,72.69999695,28.47512436,15.89180374
17-11-2022,73.90000153,28.82226372,15.65907192
18-11-2022,73.56999969,28.80297852,15.39137554
21-11-2022,72.45999908,27.90620041,15.2994833
22-11-2022,75.25,28.75476265,16.01965904
23-11-2022,76.40000153,28.61012268,16.50010681
25-11-2022,75.13999939,28.29191017,16.25139046
28-11-2022,73.19000244,27.70369911,15.80889893
29-11-2022,73.38999939,27.86762619,15.62111378
30-11-2022,77.62999725,28.99583244,16.90797043
01-12-2022,77.48000336,28.7644043,17.1197834
02-12-2022,74.98000336,28.35940933,16.86101151
05-12-2022,73.62000275,28.12798309,16.59524918
06-12-2022,70.26999664,27.57834435,15.97280216
07-12-2022,70.13999939,27.31798935,16.10568619
08-12-2022,70.47000122,27.42406082,17.15375328
09-12-2022,68.58999634,27.23120499,16.98590088
12-12-2022,70.66999817,27.66513062,17.51942635
13-12-2022,71.65000153,27.70369911,18.05594826
14-12-2022,68.93000031,27.25049019,17.65830612
15-12-2022,66.52999878,26.18014145,16.93694305
16-12-2022,65.41000366,25.95835686,16.55627823
19-12-2022,64.58999634,25.83300018,16.2395668
20-12-2022,65.05000305,25.49550819,16.07071495
21-12-2022,67.68000031,25.87157249,16.48634529
22-12-2022,63.86000061,25.04229355,15.32537651
23-12-2022,64.51999664,25.15800476,15.1924963
27-12-2022,63.27000046,25.01336479,14.10845947
28-12-2022,62.56999969,24.62765694,14.02353477
29-12-2022,64.81999969,25.27371979,14.59002876
30-12-2022,64.76999664,25.48586273,14.60102081
03-01-2023,64.01999664,25.77514458,14.30228615
04-01-2023,64.66000366,26.69120789,14.73590088
05-01-2023,62.33000183,26.57549667,14.25233173
06-01-2023,63.95999908,27.70369911,14.84580517
09-01-2023,67.23999786,28.26298332,15.61412048
10-01-2023,68.05000305,28.38833618,15.89487171
11-01-2023,69.05999756,28.78369141,15.98678875
12-01-2023,70.80000305,29.20797729,16.49633598
13-01-2023,71,29.03440094,16.88399315
17-01-2023,71.58999634,28.54262352,17.6862793
18-01-2023,70.52999878,27.78084183,17.36156654
19-01-2023,67.70999908,27.40477371,16.75011063
20-01-2023,70.06999969,28.17619514,17.82316017
23-01-2023,76.52999878,29.18868828,19.17595673
24-01-2023,74.69999695,28.85119057,19.24788666
25-01-2023,74.91000366,28.63904953,19.30583954
26-01-2023,75.16000366,29.01512146,19.78441429
27-01-2023,75.40000153,27.15406227,20.34691048
30-01-2023,72.44999695,26.95156479,19.14498138
31-01-2023,75.15000153,27.25049019,19.51965141
01-02-2023,84.63999939,28.03155518,20.92440033
02-02-2023,88.30999756,29.11154938,21.68972015
03-02-2023,86.08999634,29.23690224,21.08125877
06-02-2023,83.68000031,28.00222778,21.07027245
07-02-2023,85.91000366,28.35359573,22.15330505
08-02-2023,84.69000244,27.56301498,22.18527985
09-02-2023,83.20999908,27.06523895,22.31716156
10-02-2023,81.48000336,27.13356209,21.24611092
13-02-2023,83.12999725,27.86558151,21.76865005
14-02-2023,85.94999695,27.95342636,22.95059967
15-02-2023,85.18000031,28.15839005,22.74378586
16-02-2023,80.08000183,27.52397537,21.98246193
17-02-2023,78.5,26.9481163,21.3690033
21-02-2023,76.76999664,25.43527412,20.63665581
22-02-2023,76.61000061,24.85941696,20.735569
23-02-2023,79.75,24.99606323,23.64298248
24-02-2023,78.08999634,24.53733063,23.26531982
27-02-2023,78.76999664,24.30308342,23.48012733
28-02-2023,78.58000183,24.33236313,23.19537735
01-03-2023,78.29000092,24.72277451,22.67784119
02-03-2023,80.44000244,25.57192039,23.29329491
03-03-2023,81.51999664,25.76712608,23.86878204
06-03-2023,81.16000366,25.3669529,23.53308487
07-03-2023,82.11000061,24.9179821,23.27127075
08-03-2023,85.37000275,25.35719299,24.16362762
09-03-2023,84.02999878,25.80616951,23.41916466
10-03-2023,82.66999817,26.56746483,22.94850159
13-03-2023,82.01000214,26.30393791,22.94950104
14-03-2023,87.44999695,27.33852768,24.04571152
15-03-2023,89.68000031,27.72893906,24.21059227
16-03-2023,96.59999847,29.45651054,25.52265167
17-03-2023,97.83999634,29.09537697,25.70652008
20-03-2023,96.80999756,28.46096039,25.88138962
21-03-2023,95.93000031,27.77773857,26.1801796
22-03-2023,97.58000183,27.45564842,26.44898605
23-03-2023,100.2799988,28.33407593,27.17146492
24-03-2023,97.94999695,28.65616608,26.75976372
27-03-2023,96.61000061,28.48048019,26.51194191
28-03-2023,94.55999756,28.58784294,26.39102745
29-03-2023,96.08999634,30.76438522,26.96461296
30-03-2023,97.87999725,31.32071877,27.36332893
31-03-2023,98.01000214,31.88681412,27.75704575
03-04-2023,96.55999756,32.10154343,27.94491005
04-04-2023,95.87000275,32.3065033,27.43327713
05-04-2023,92.55999756,32.04298401,26.86168861
06-04-2023,92.47000122,32.0234642,27.01757622
10-04-2023,95.48000336,31.74040794,27.55918503
11-04-2023,94.02999878,31.57448196,27.14948082
12-04-2023,92.33000183,31.25239754,26.47596741
13-04-2023,92.08999634,31.35976028,26.44398689
14-04-2023,91.75,31.12551498,26.73877525
17-04-2023,89.87000275,31.36951828,26.98260307
18-04-2023,89.77999878,31.06695175,27.64712524
19-04-2023,89.94000244,30.40325546,27.91093254
20-04-2023,90.11000061,30.12020874,27.08452797
21-04-2023,88.43000031,29.57362938,27.09951591
24-04-2023,87.56999969,28.9489727,27.02257156
25-04-2023,83.80000305,28.18767166,26.22214699
26-04-2023,85.94000244,28.35359573,26.93663406
27-04-2023,87.44000244,29.14417839,27.20643997
28-04-2023,89.37000275,30.31541252,27.72906303
01-05-2023,89.69000244,29.57362938,28.88922882
02-05-2023,89.91000366,29.05633926,28.1897316
03-05-2023,81.62000275,29.91524124,27.7820282
04-05-2023,86.61000061,30.61595535,27.54219627
05-05-2023,89.83999634,30.3709507,28.65939522
08-05-2023,95.04000092,30.15534973,29.13005638
09-05-2023,95.05999756,29.49873161,28.55047417
10-05-2023,97.01999664,29.37132645,28.86425018
11-05-2023,97.09999847,28.28350067,28.55746651
12-05-2023,95.26000214,28.37170219,28.31964111
15-05-2023,97.40000153,29.20472527,28.93219566
16-05-2023,101.4800034,28.63630867,29.19201469
17-05-2023,103.75,28.29330254,30.15631866
18-05-2023,107.9300003,29.08712006,31.65524101
19-05-2023,105.8199997,29.33212662,31.241539
22-05-2023,108,29.67513657,31.15360451
23-05-2023,108.1200027,28.92051697,30.6659565
24-05-2023,108.2699966,28.42070198,30.51606178
25-05-2023,120.3499985,26.85266304,37.95271301
26-05-2023,127.0299988,28.42070198,38.91802216
30-05-2023,125.2699966,29.39093018,40.08217621
31-05-2023,118.2099991,30.81196213,37.80681992
01-06-2023,119.4700012,30.50815392,39.74143219
02-06-2023,117.8600006,30.68455887,39.29874802
05-06-2023,117.9300003,29.26352501,39.14286041
06-06-2023,124.2300034,30.34155083,38.62623215
07-06-2023,117.8300018,30.655159,37.45194626
08-06-2023,121.0500031,31.18437195,38.48631668
09-06-2023,124.9199982,30.71395874,38.7461586
12-06-2023,129.1900024,32.40940475,39.4577179
13-06-2023,124.5299988,33.23262024,40.99677658
14-06-2023,127.3300018,34.86926651,42.97055435
15-06-2023,124.2399979,35.1044693,42.62677002
16-06-2023,120.0800018,35.64347839,42.66574478
20-06-2023,118.9300003,34.30084991,43.78105927
21-06-2023,112.1100006,32.24279785,43.01852036
22-06-2023,110.6999969,32.05659485,42.99854279
23-06-2023,110.0100021,32.34079742,42.18304062
26-06-2023,107.5100021,32.67400742,40.6070137
27-06-2023,110.3899994,33.41882706,41.85024261
28-06-2023,110.1699982,32.89941406,41.09171677
29-06-2023,111.2399979,32.25260162,40.79689026
30-06-2023,113.9100037,32.7720108,42.27597809
03-07-2023,115.8199997,32.94841766,42.38691711
05-07-2023,113.9499969,31.86059189,42.29098129
06-07-2023,113.4800034,31.33137512,42.07710648
07-07-2023,113.1699982,31.21377373,42.47686386
10-07-2023,113.5800018,32.08599472,42.15405655
11-07-2023,111.3199997,32.63480377,42.37892151
12-07-2023,114.5800018,33.30122375,43.87499619
13-07-2023,115.9199982,33.19342041,45.94873047
14-07-2023,115.9400024,32.4878006,45.44104004
17-07-2023,118.3199997,33.68343353,46.43242645
18-07-2023,117.9300003,33.81084061,47.46479034
19-07-2023,116.4300003,33.77163315,47.0480423
20-07-2023,110.25,32.7034111,45.49200821
21-07-2023,110.9499969,33.3404274,44.28174973
24-07-2023,110.6100006,32.95821762,44.58456421
25-07-2023,113,33.41882706,45.65090561
26-07-2023,110.0899963,33.67363739,45.42404175
27-07-2023,111.0999985,33.85983658,45.87177277
28-07-2023,112.9599991,36.0942955,46.72124481
31-07-2023,114.4000015,35.0554657,46.70026398
01-08-2023,117.5999985,35.08486557,46.47839737
02-08-2023,109.3499985,33.70303345,44.24177551
03-08-2023,113.1500015,34.17344284,44.48762131
04-08-2023,115.8199997,34.56195068,44.65252304
07-08-2023,116.8099976,34.65046692,45.3890686
08-08-2023,113.2300034,34.44392395,44.63652802
09-08-2023,110.4700012,33.71609497,42.52782822
10-08-2023,110.2300034,34.10951614,42.36192703
11-08-2023,107.5699997,34.31606293,40.82987213
14-08-2023,111.9800034,35.09306717,43.72608948
15-08-2023,111.3499985,34.19803619,43.9129715
16-08-2023,107.1900024,32.9784317,43.45925522
17-08-2023,104.4400024,32.04405975,43.31734467
18-08-2023,105.4499969,32.21126556,43.2723732
21-08-2023,108.2200012,32.59484863,46.93811417
22-08-2023,105.6600037,32.34896469,45.63991165
23-08-2023,109.4300003,33.42103195,47.08702469
24-08-2023,101.8000031,32.05389404,47.13399124
25-08-2023,102.25,32.70304108,45.98970413
28-08-2023,102.6100006,33.06695175,46.80619431
29-08-2023,105.9199982,33.74560165,48.7539978
30-08-2023,106.5899963,33.96198273,49.23370361
31-08-2023,105.7200012,34.56195068,49.324646
01-09-2023,109.4499969,36.00776672,48.47916794
05-09-2023,110.7799988,36.10612488,48.5181427
06-09-2023,109.2799988,36.3716774,47.03593445
07-09-2023,106.5899963,37.55194473,46.21636963
08-09-2023,106.0899963,37.38473892,45.54772949
11-09-2023,105.3199997,37.9552002,45.15393448
12-09-2023,105.3099976,38.22075272,44.84609604
13-09-2023,107.7099991,38.07322311,45.46077347
14-09-2023,106.6299973,38.03387833,45.55672455
15-09-2023,101.4899979,37.2568779,43.87661362
18-09-2023,102.3700027,37.36506653,43.94258118
19-09-2023,101.6100006,35.74220657,43.49681854
20-09-2023,100.3399963,34.11935043,42.21649933
21-09-2023,96.11000061,34.08000946,40.99515152
22-09-2023,96.19999695,33.61774063,41.58782959
25-09-2023,97.37999725,33.72592926,42.19950867
26-09-2023,95.95999908,33.27349854,41.88867569
27-09-2023,98.06999969,34.04066849,42.44537354
28-09-2023,102.7600021,34.60128784,43.06604385
29-09-2023,102.8199997,34.96520233,43.47582626
02-10-2023,103.2699966,34.87668228,44.75814819
03-10-2023,100.0800018,35.10289764,43.49381638
04-10-2023,104.0699997,35.33895493,44.01754379
05-10-2023,102.9100037,35.29961014,44.66419601
06-10-2023,107.2399979,35.59466934,45.73761749
09-10-2023,106.9700012,35.46681595,45.24887848
10-10-2023,109.0100021,35.83073044,45.77360916
11-10-2023,108.3099976,36.27333069,46.78106689
12-10-2023,108.7900009,36.23398209,46.91999054
13-10-2023,105.0899963,35.3782959,45.43677902
16-10-2023,106.4599991,35.95859146,46.07044601
17-10-2023,105.1399994,35.46681595,43.91459274
18-10-2023,102.1699982,35.0537262,42.17352295
19-10-2023,102.4000015,35.08322906,42.07857513
20-10-2023,101.8099976,34.3455658,41.36494827
23-10-2023,100.0100021,33.29317093,42.95211029
24-10-2023,101.6699982,34.02099609,43.63973618
25-10-2023,96.05999756,32.28995132,41.75674438
26-10-2023,93.66999817,31.9850502,40.30451965
27-10-2023,96.43000031,34.95536804,40.47842407
30-10-2023,96.18000031,35.10289764,41.13908005
31-10-2023,98.5,35.89957809,40.75827408
01-11-2023,108.0400009,36.67658234,42.30245972
02-11-2023,107.8300018,37.0798378,43.4828186
03-11-2023,112.25,37.51259995,44.9810257
06-11-2023,111.75,37.44845963,45.72663498
07-11-2023,113.4499969,38.25762177,45.93052292
08-11-2023,113.5899963,37.41885376,46.54919052
09-11-2023,113.4899979,37.30044174,46.92499161
10-11-2023,118.5899963,38.34643173,48.30924988
13-11-2023,116.7900009,37.72475433,48.59409714
14-11-2023,119.8799973,38.88916397,49.62954712
15-11-2023,118,40.07330704,48.86195374
16-11-2023,119.8300018,42.77709198,49.4536438
17-11-2023,120.6200027,43.23101425,49.27174377
20-11-2023,121.5299988,44.14872742,50.38214493
21-11-2023,119.1600037,43.06326294,49.91739655
22-11-2023,122.5100021,43.09286118,48.69004822
24-11-2023,122.3099976,43.37902832,47.75054932
27-11-2023,122.6500015,43.49745178,48.21630096
28-11-2023,122.0100021,43.64546204,47.79552078
29-11-2023,123.8499985,44.34608078,48.11435699
30-11-2023,121.1600037,44.10925293,46.74508667
01-12-2023,121.3899994,43.16193771,46.7400856
04-12-2023,118.5699997,41.79030609,45.48575592
05-12-2023,118.3799973,41.36598969,46.54528809
06-12-2023,116.8199997,40.72458267,45.48275757
07-12-2023,128.3699951,41.59295654,46.57527542
08-12-2023,128.9199982,42.13568497,47.4848671
11-12-2023,134.4100037,43.95136642,46.60625839
12-12-2023,137.6100006,43.45797348,47.63580322
13-12-2023,138.1900024,43.98096848,48.06661224
14-12-2023,138,44.58290863,48.32849121
15-12-2023,139.1499939,45.54995728,48.86824799
18-12-2023,138.8999939,45.0861702,50.05472565
19-12-2023,140.1499939,46.04335022,49.58193207
20-12-2023,135.4700012,45.15523911,48.08959961
21-12-2023,139.9100037,46.45780182,48.96820831
22-12-2023,139.6000061,47.36563873,48.80828476
26-12-2023,143.4100037,49.83260345,49.25707626
27-12-2023,146.0700073,50.08916473,49.39501572
28-12-2023,148.7599945,49.72405243,49.4999733
29-12-2023,147.4100037,49.58590317,49.4999733
02-01-2024,138.5800018,47.16827774,48.14657211
03-01-2024,135.3200073,46.42819595,47.54784012
04-01-2024,136.0099945,46.2505722,47.97665405
05-01-2024,138.5800018,46.27030945,49.07516098
08-01-2024,146.1799927,47.80969238,52.2297554
09-01-2024,149.2599945,47.41497803,53.11636353
10-01-2024,148.5399933,46.84264374,54.32582474
11-01-2024,148.0200043,47.01039886,54.79761124
12-01-2024,146.5599976,46.49726486,54.68566132
16-01-2024,158.7400055,46.43806076,56.35692215
17-01-2024,160.1699982,45.45127869,56.02807236
18-01-2024,162.6699982,46.12229538,57.08159637
19-01-2024,174.2299957,47.51365662,59.46453857
22-01-2024,168.1799927,47.58273315,59.62746429
23-01-2024,168.4199982,48.24387741,59.8463707
24-01-2024,178.2899933,48.44123077,61.33470917
25-01-2024,180.3300018,48.89515686,61.58959198
26-01-2024,177.25,43.07313156,61.00385284
29-01-2024,177.8300018,43.2606163,62.4372139
30-01-2024,172.0599976,42.35277176,62.74607468
31-01-2024,167.6900024,42.51066589,61.49963379
01-02-2024,170.4799957,42.7869606,62.99896622
02-02-2024,177.6600037,42.03700256,66.13057709
05-02-2024,174.2299957,42.20475769,69.30116272
06-02-2024,167.8800049,42.29877853,68.19265747
07-02-2024,170.9400024,42.33836365,70.06781006
08-02-2024,169.3500061,42.06125641,69.6100235
09-02-2024,172.4799957,42.86289597,72.10092926
12-02-2024,171.9100037,43.57545853,72.21586609
13-02-2024,171.5399933,42.71444321,72.09593201
14-02-2024,178.6999969,43.73380661,73.86713409
15-02-2024,176.7599945,43.59525299,72.62567902
16-02-2024,173.8699951,43.06082916,72.58069611
20-02-2024,165.6900024,44.06040192,69.42111206
21-02-2024,164.2899933,43.02124023,67.44199371
22-02-2024,181.8600006,42.53630066,78.50306702
23-02-2024,176.5200043,42.54619598,78.7819519
26-02-2024,176.0099945,42.54619598,79.05683136
27-02-2024,178,42.28887939,78.66598511
28-02-2024,176.5399933,41.55652237,77.62846375
29-02-2024,192.5299988,42.60557556,79.07680511
01-03-2024,202.6399994,43.36762619,82.24239349
04-03-2024,205.3600006,45.13914871,85.19908142
05-03-2024,205.1300049,42.71444321,85.92980194
06-03-2024,210.6300049,44.05050278,88.66470337
07-03-2024,211.3800049,45.67357635,92.63211823
08-03-2024,207.3899994,43.54576874,87.49317932
11-03-2024,198.3899994,44.39689255,85.73987579
12-03-2024,202.7599945,44.77296829,91.87643433
13-03-2024,194.7899933,42.78371811,90.85183716
14-03-2024,187.0599976,42.30867386,87.90900421
15-03-2024,191.0599976,42.19980621,87.80204773
18-03-2024,190.6499939,42.26908493,88.41980743
19-03-2024,181.4199982,41.61589813,89.36243439
20-03-2024,179.7299957,41.76435471,90.33604431
21-03-2024,178.6799927,41.98208237,91.39861298
22-03-2024,179.6499939,42.13053513,94.2514801
25-03-2024,178.6300049,41.39817429,94.96419525
26-03-2024,177.8699951,41.55652237,92.52416992
27-03-2024,179.5899963,43.31814575,90.21408844
28-03-2024,180.4900055,43.71401215,90.32004547
01-04-2024,183.3399963,44.06040192,90.32704163
02-04-2024,178.6999969,43.48638916,89.41640472
03-04-2024,180.7700043,39.91365814,88.9285965
04-04-2024,165.8300018,39.31985092,85.87081146
05-04-2024,170.4199982,38.31037903,87.97298431
08-04-2024,169.8999939,37.58791733,87.09832764
09-04-2024,170.7799988,37.9343071,85.32002258
10-04-2024,167.1399994,36.81596756,87.00437164
11-04-2024,170.5,37.24153137,90.5799408
12-04-2024,163.2799988,35.32155609,88.15091705
15-04-2024,160.3200073,35.93515778,85.96676636
16-04-2024,163.4600067,35.88566971,87.38021851
17-04-2024,154.0200043,35.31166077,84.0015564
18-04-2024,155.0800018,34.67826843,84.63730621
19-04-2024,146.6399994,33.8469429,76.16968536
22-04-2024,148.6399994,34.05477142,79.48635864
23-04-2024,152.2700043,33.92611313,82.39020538
24-04-2024,151.7400055,34.14384079,79.64529419
25-04-2024,153.7599945,34.74754333,82.59912109
26-04-2024,157.3999939,31.55088997,87.70010376
29-04-2024,160.1999969,31.03625679,87.72206879
30-04-2024,158.3800049,30.1554451,86.36763
01-05-2024,144.2700043,30.0564785,83.00794983
02-05-2024,146.1600037,30.19503212,85.78285217
03-05-2024,150.6000061,30.581007,88.75366974
06-05-2024,155.7799988,30.77477646,92.10333252
07-05-2024,154.4299927,30.48660469,90.51796722
08-05-2024,153.6199951,29.81089211,90.37602234
09-05-2024,152.3899994,29.90032387,88.71168518
10-05-2024,151.9199982,29.66183853,89.84223175
13-05-2024,150.5599976,30.31767654,90.36302948
14-05-2024,153.1600037,30.85427284,91.31965637
15-05-2024,159.6699982,31.07288742,94.59233093
16-05-2024,162.6199951,31.82809448,94.32144928
17-05-2024,164.4700012,31.62935638,92.44219971
20-05-2024,166.3300018,31.89765358,94.74229431
21-05-2024,164.6600037,31.53992271,95.34804535
22-05-2024,165.5200043,31.22194099,94.91221619
23-05-2024,160.4299927,29.89038658,103.7577057
24-05-2024,166.3600006,30.52635193,106.4266357
28-05-2024,171.6100006,30.86421013,113.8556747
29-05-2024,165.1399994,29.94007111,114.7793045
30-05-2024,166.75,29.99969482,110.4560318
31-05-2024,166.8999939,30.65553474,109.5893784
03-06-2024,163.5500031,30.09906387,114.9542389
04-06-2024,159.9900055,29.84070396,116.3906631
05-06-2024,166.1699982,30.58597565,122.3912811
06-06-2024,166.7799988,30.22824478,120.949852
07-06-2024,167.8699951,30.5462265,120.8398972
10-06-2024,160.3399963,30.71515465,121.741539
11-06-2024,158.9600067,30.72509193,120.8718262
12-06-2024,160.2400055,30.56610107,125.1604614
13-06-2024,159.8999939,30.26799202,129.5690765
14-06-2024,159.6300049,30.25805664,131.8383484
17-06-2024,158.3999939,30.78471375,130.9386444
18-06-2024,154.6300049,30.43692017,135.5371857
